date,close,open,high,low,volume,change
2014/5/22,22953.76 ,22942.27 ,23053.28 ,22884.52 ,1850000000,0.51%
2014/5/21,22836.52 ,22715.58 ,22883.50 ,22649.66 ,1500000000,0.01%
2014/5/20,22834.68 ,22758.02 ,22914.17 ,22758.02 ,1380000000,0.57%
2014/5/19,22704.50 ,22751.24 ,22751.24 ,22555.97 ,991510000,-0.04%
2014/5/16,22712.91 ,22645.52 ,22718.07 ,22555.59 ,1170000000,-0.08%
2014/5/15,22730.86 ,22726.59 ,22792.63 ,22610.01 ,1170000000,0.66%
2014/5/14,22582.77 ,22484.49 ,22664.37 ,22365.23 ,1930000000,1.03%
2014/5/13,22352.38 ,22436.24 ,22436.24 ,22286.46 ,1140000000,0.41%
2014/5/12,22261.61 ,21921.59 ,22399.64 ,21796.90 ,1660000000,1.82%
2014/5/9,21862.99 ,21819.94 ,21925.39 ,21705.12 ,1110000000,0.12%
2014/5/8,21837.12 ,21804.65 ,21929.43 ,21738.15 ,1400000000,0.42%
2014/5/7,21746.26 ,21904.52 ,21923.15 ,21680.33 ,1550000000,-1.05%
2014/5/5,21976.33 ,22195.80 ,22284.56 ,21873.87 ,1050000000,-1.28%
2014/5/2,22260.67 ,22194.66 ,22312.71 ,22150.35 ,1150000000,0.57%
2014/4/30,22133.97 ,22466.04 ,22466.04 ,22097.36 ,1810000000,-1.42%
2014/4/29,22453.89 ,22172.08 ,22474.19 ,22099.20 ,1650000000,1.45%
2014/4/28,22132.53 ,22122.38 ,22202.27 ,22096.95 ,1200000000,-0.41%
2014/4/25,22223.53 ,22524.56 ,22548.52 ,22213.74 ,1500000000,-1.50%
2014/4/24,22562.80 ,22527.38 ,22575.50 ,22461.10 ,1250000000,0.24%
2014/4/23,22509.64 ,22855.26 ,22855.26 ,22495.59 ,1470000000,-0.97%
2014/4/22,22730.68 ,22718.69 ,22808.30 ,22644.43 ,1180000000,-0.13%
2014/4/17,22760.24 ,22858.79 ,22858.79 ,22657.95 ,1040000000,0.28%
2014/4/16,22696.01 ,22686.21 ,22866.56 ,22627.51 ,1210000000,0.11%
2014/4/15,22671.26 ,23054.35 ,23054.35 ,22658.27 ,1510000000,-1.60%
2014/4/14,23038.80 ,22911.82 ,23090.94 ,22911.82 ,1330000000,0.15%
2014/4/11,23003.64 ,23150.80 ,23194.15 ,22946.21 ,2210000000,-0.79%
2014/4/10,23186.96 ,22949.79 ,23224.54 ,22734.39 ,2710000000,1.51%
2014/4/9,22843.17 ,22725.43 ,22933.33 ,22721.19 ,2260000000,1.09%
2014/4/8,22596.97 ,22390.14 ,22625.21 ,22329.99 ,2240000000,0.98%
2014/4/7,22377.15 ,22416.47 ,22485.24 ,22326.41 ,1360000000,-0.59%
2014/4/4,22510.08 ,22476.25 ,22595.71 ,22452.64 ,1500000000,-0.24%
2014/4/3,22565.08 ,22666.06 ,22722.24 ,22531.24 ,1390000000,0.18%
2014/4/2,22523.94 ,22598.40 ,22598.40 ,22436.28 ,1590000000,0.34%
2014/4/1,22448.54 ,22292.32 ,22458.94 ,22250.66 ,1600000000,1.34%
2014/3/31,22151.06 ,22244.16 ,22244.16 ,22043.51 ,1920000000,0.39%
2014/3/28,22065.53 ,21930.40 ,22143.24 ,21930.40 ,2150000000,1.06%
2014/3/27,21834.45 ,21897.07 ,21926.83 ,21715.63 ,2220000000,-0.24%
2014/3/26,21887.75 ,21889.76 ,22006.64 ,21865.33 ,1920000000,0.72%
2014/3/25,21732.32 ,21773.64 ,21858.11 ,21704.73 ,1440000000,-0.52%
2014/3/24,21846.45 ,21657.55 ,21866.97 ,21590.07 ,2460000000,1.91%
2014/3/21,21436.70 ,21239.09 ,21470.31 ,21171.91 ,2760000000,1.20%
2014/3/20,21182.16 ,21352.49 ,21475.48 ,21137.61 ,1860000000,-1.79%
2014/3/19,21568.69 ,21585.12 ,21614.53 ,21485.51 ,1250000000,-0.07%
2014/3/18,21583.50 ,21549.22 ,21606.98 ,21469.21 ,1480000000,0.51%
2014/3/17,21473.95 ,21494.37 ,21535.70 ,21423.03 ,1030000000,-0.30%
2014/3/14,21539.49 ,21612.07 ,21630.70 ,21462.49 ,1700000000,-1.00%
2014/3/13,21756.08 ,21920.94 ,22041.33 ,21743.34 ,1580000000,-0.67%
2014/3/12,21901.95 ,22019.03 ,22019.03 ,21873.20 ,1890000000,-1.65%
2014/3/11,22269.61 ,22234.61 ,22351.99 ,22198.07 ,1370000000,0.02%
2014/3/10,22264.93 ,22339.42 ,22388.46 ,22206.80 ,1620000000,-1.75%
2014/3/7,22660.49 ,22728.53 ,22820.41 ,22604.02 ,1480000000,-0.19%
2014/3/6,22702.97 ,22588.77 ,22764.38 ,22588.76 ,1520000000,0.55%
2014/3/5,22579.78 ,22839.43 ,22839.43 ,22529.83 ,1620000000,-0.34%
2014/3/4,22657.63 ,22542.17 ,22783.98 ,22534.10 ,1340000000,0.70%
2014/3/3,22500.67 ,22630.77 ,22749.13 ,22487.23 ,1630000000,-1.47%
2014/2/28,22836.96 ,22942.96 ,22986.70 ,22709.52 ,1900000000,0.04%
2014/2/27,22828.18 ,22465.96 ,22866.23 ,22432.48 ,1960000000,1.74%
2014/2/26,22437.44 ,22297.62 ,22502.96 ,22258.89 ,1750000000,0.54%
2014/2/25,22317.20 ,22498.42 ,22518.84 ,22259.76 ,1540000000,-0.32%
2014/2/24,22388.56 ,22576.35 ,22576.35 ,22260.13 ,1710000000,-0.80%
2014/2/21,22568.24 ,22617.63 ,22633.29 ,22442.39 ,1680000000,0.78%
2014/2/20,22394.08 ,22595.91 ,22742.72 ,22297.85 ,2690000000,-1.19%
2014/2/19,22664.52 ,22600.60 ,22708.40 ,22534.19 ,1150000000,0.34%
2014/2/18,22587.72 ,22535.20 ,22592.36 ,22437.38 ,961510000,0.23%
2014/2/17,22535.94 ,22463.40 ,22585.68 ,22463.40 ,1040000000,1.07%
2014/2/14,22298.41 ,22382.72 ,22412.74 ,22243.77 ,1140000000,0.60%
2014/2/13,22165.53 ,22297.70 ,22297.70 ,22098.20 ,1430000000,-0.54%
2014/2/12,22285.79 ,22057.70 ,22308.25 ,22010.56 ,1960000000,1.47%
2014/2/11,21962.98 ,21623.79 ,22025.58 ,21623.79 ,2000000000,1.78%
2014/2/10,21579.26 ,21646.75 ,21687.84 ,21524.81 ,1720000000,-0.27%
2014/2/7,21636.85 ,21498.09 ,21703.69 ,21480.09 ,1700000000,1.00%
2014/2/6,21423.13 ,21320.91 ,21440.40 ,21277.01 ,1590000000,0.72%
2014/2/5,21269.38 ,21564.88 ,21564.88 ,21197.78 ,1940000000,-0.60%
2014/2/4,21397.77 ,21561.70 ,21609.59 ,21388.61 ,2480000000,-2.89%
2014/1/30,22035.42 ,21827.33 ,22052.16 ,21746.23 ,1540000000,-0.48%
2014/1/29,22141.61 ,22111.63 ,22222.70 ,22109.93 ,1880000000,0.82%
2014/1/28,21960.64 ,22012.51 ,22022.14 ,21892.20 ,1830000000,-0.07%
2014/1/27,21976.10 ,22019.10 ,22044.23 ,21880.73 ,2360000000,-2.11%
2014/1/24,22450.06 ,22522.44 ,22659.72 ,22435.72 ,2000000000,-1.25%
2014/1/23,22733.90 ,23082.01 ,23093.85 ,22722.58 ,1930000000,-1.51%
2014/1/22,23082.25 ,22954.77 ,23119.61 ,22913.66 ,1770000000,0.21%
2014/1/21,23033.12 ,23040.84 ,23139.65 ,22986.47 ,1770000000,0.45%
2014/1/20,22928.95 ,23048.13 ,23089.24 ,22884.62 ,1590000000,-0.88%
2014/1/17,23133.35 ,22898.48 ,23263.42 ,22849.10 ,1730000000,0.64%
2014/1/16,22986.41 ,23085.14 ,23085.14 ,22936.74 ,1370000000,0.37%
2014/1/15,22902.00 ,22985.78 ,23010.07 ,22826.98 ,1120000000,0.49%
2014/1/14,22791.28 ,22637.55 ,22883.00 ,22637.55 ,1170000000,-0.43%
2014/1/13,22888.76 ,23046.41 ,23067.33 ,22762.24 ,1250000000,0.19%
2014/1/10,22846.25 ,22735.93 ,22932.21 ,22726.84 ,1500000000,0.26%
2014/1/9,22787.33 ,22925.23 ,23044.97 ,22709.03 ,1710000000,-0.91%
2014/1/8,22996.59 ,22834.81 ,23031.19 ,22778.83 ,2200000000,1.25%
2014/1/7,22712.78 ,22689.25 ,22802.85 ,22644.58 ,1730000000,0.13%
2014/1/6,22684.15 ,22732.83 ,22757.45 ,22567.77 ,1650000000,-0.58%
2014/1/3,22817.28 ,23097.98 ,23097.98 ,22782.42 ,1990000000,-2.24%
2014/1/2,23340.05 ,23452.76 ,23469.33 ,23173.93 ,1040000000,0.14%
2013/12/31,23306.39 ,23328.44 ,23361.34 ,23271.80 ,674180000,0.26%
2013/12/30,23244.87 ,23353.54 ,23369.37 ,23178.28 ,1000000000,0.01%
2013/12/27,23243.24 ,23138.91 ,23283.31 ,23130.86 ,850150000,0.27%
2013/12/24,23179.55 ,23045.64 ,23194.63 ,23026.10 ,801470000,1.13%
2013/12/23,22921.56 ,22946.55 ,23005.92 ,22862.89 ,1090000000,0.48%
2013/12/20,22812.18 ,22904.18 ,22936.92 ,22713.70 ,2120000000,-0.33%
2013/12/19,22888.75 ,23404.45 ,23404.45 ,22753.30 ,1960000000,-1.10%
2013/12/18,23143.82 ,23076.54 ,23240.71 ,22993.54 ,1300000000,0.32%
2013/12/17,23069.23 ,23281.38 ,23281.38 ,23040.60 ,1410000000,-0.20%
2013/12/16,23114.66 ,23138.28 ,23204.63 ,22999.76 ,1330000000,-0.56%
2013/12/13,23245.96 ,23080.19 ,23331.53 ,23017.34 ,1520000000,0.12%
2013/12/12,23218.12 ,23265.13 ,23327.44 ,23160.90 ,1710000000,-0.51%
2013/12/11,23338.24 ,23686.80 ,23693.51 ,23295.14 ,1900000000,-1.71%
2013/12/10,23744.19 ,23799.45 ,23810.94 ,23707.76 ,1030000000,-0.28%
2013/12/9,23811.17 ,23970.00 ,23970.00 ,23775.01 ,1290000000,0.29%
2013/12/6,23743.10 ,23620.31 ,23812.89 ,23614.20 ,1710000000,0.13%
2013/12/5,23712.57 ,23634.09 ,23728.90 ,23563.21 ,1200000000,-0.07%
2013/12/4,23728.70 ,23719.60 ,23846.84 ,23603.02 ,1520000000,-0.76%
2013/12/3,23910.47 ,23887.77 ,23975.76 ,23833.25 ,1340000000,-0.53%
2013/12/2,24038.55 ,23936.15 ,24111.55 ,23844.24 ,1390000000,0.66%
2013/11/29,23881.29 ,23862.38 ,23912.29 ,23809.71 ,880340000,0.39%
2013/11/28,23789.09 ,23934.94 ,24014.81 ,23734.54 ,1330000000,-0.07%
2013/11/27,23806.35 ,23653.95 ,23856.92 ,23649.80 ,1590000000,0.53%
2013/11/26,23681.28 ,23675.37 ,23751.86 ,23659.98 ,1510000000,-0.01%
2013/11/25,23684.45 ,23829.97 ,23829.97 ,23673.53 ,1510000000,-0.05%
2013/11/22,23696.28 ,23752.28 ,23764.41 ,23641.20 ,1690000000,0.49%
2013/11/21,23580.29 ,23661.42 ,23661.42 ,23508.79 ,1620000000,-0.51%
2013/11/20,23700.86 ,23774.31 ,23843.80 ,23690.81 ,1930000000,0.18%
2013/11/19,23657.81 ,23834.52 ,23856.90 ,23620.28 ,2970000000,-0.01%
2013/11/18,23660.06 ,23397.73 ,23706.68 ,23390.66 ,3970000000,2.73%
2013/11/15,23032.15 ,22749.60 ,23050.35 ,22749.60 ,2030000000,1.69%
2013/11/14,22649.15 ,22673.32 ,22691.67 ,22529.33 ,1250000000,0.82%
2013/11/13,22463.83 ,22665.91 ,22665.91 ,22463.40 ,2050000000,-1.91%
2013/11/12,22901.41 ,23051.76 ,23084.88 ,22857.26 ,1110000000,-0.73%
2013/11/11,23069.85 ,22781.99 ,23124.30 ,22688.41 ,1340000000,1.43%
2013/11/8,22744.39 ,22713.00 ,22813.76 ,22686.57 ,1170000000,-0.60%
2013/11/7,22881.03 ,23023.73 ,23023.73 ,22819.65 ,1080000000,-0.68%
2013/11/6,23036.94 ,23042.11 ,23119.04 ,22954.70 ,1300000000,-0.01%
2013/11/5,23038.95 ,23313.61 ,23313.61 ,22949.42 ,1190000000,-0.65%
2013/11/4,23189.62 ,23322.07 ,23345.93 ,23165.06 ,1030000000,-0.26%
2013/11/1,23249.79 ,23208.80 ,23336.98 ,23149.53 ,1240000000,0.19%
2013/10/31,23206.37 ,23134.39 ,23250.66 ,23108.27 ,1790000000,-0.42%
2013/10/30,23304.02 ,22966.95 ,23316.12 ,22935.60 ,1720000000,2.00%
2013/10/29,22846.54 ,22842.33 ,22979.35 ,22760.90 ,1430000000,0.18%
2013/10/28,22806.58 ,22753.75 ,22849.30 ,22753.75 ,1100000000,0.48%
2013/10/25,22698.34 ,22758.37 ,22839.15 ,22640.18 ,1850000000,-0.60%
2013/10/24,22835.82 ,22975.55 ,22975.55 ,22762.19 ,1860000000,-0.71%
2013/10/23,22999.95 ,23455.40 ,23505.79 ,22970.52 ,1720000000,-1.36%
2013/10/22,23315.99 ,23309.01 ,23387.54 ,23263.53 ,1070000000,-0.52%
2013/10/21,23438.15 ,23494.37 ,23534.67 ,23356.79 ,1160000000,0.42%
2013/10/18,23340.10 ,23261.65 ,23364.47 ,23213.04 ,1310000000,1.06%
2013/10/17,23094.88 ,23351.48 ,23357.16 ,23073.88 ,1240000000,-0.57%
2013/10/16,23228.33 ,23350.94 ,23350.94 ,23128.69 ,1040000000,-0.46%
2013/10/15,23336.52 ,23399.79 ,23411.21 ,23279.33 ,1240000000,0.51%
2013/10/11,23218.32 ,23318.46 ,23336.59 ,23204.26 ,1360000000,1.16%
2013/10/10,22951.30 ,23077.47 ,23084.10 ,22743.47 ,1350000000,-0.36%
2013/10/9,23033.97 ,23002.08 ,23065.67 ,22965.91 ,1080000000,-0.63%
2013/10/8,23178.85 ,22988.22 ,23228.69 ,22927.12 ,1340000000,0.89%
2013/10/7,22973.95 ,23152.92 ,23152.92 ,22896.65 ,1210000000,-0.71%
2013/10/4,23138.54 ,23051.55 ,23152.68 ,22983.47 ,1160000000,-0.33%
2013/10/3,23214.40 ,23167.20 ,23241.50 ,23126.99 ,1220000000,1.00%
2013/10/2,22984.48 ,22997.21 ,23138.86 ,22933.31 ,1440000000,0.55%
2013/9/30,22859.86 ,22946.74 ,22986.95 ,22845.44 ,1570000000,-1.50%
2013/9/27,23207.04 ,23199.09 ,23340.18 ,23118.84 ,1490000000,0.35%
2013/9/26,23125.03 ,23192.70 ,23224.36 ,23043.89 ,1570000000,-0.36%
2013/9/25,23209.63 ,23192.71 ,23281.61 ,23154.84 ,1340000000,0.13%
2013/9/24,23179.04 ,23324.38 ,23324.38 ,23102.25 ,1560000000,-0.82%
2013/9/23,23371.54 ,23414.98 ,23466.67 ,23291.23 ,1510000000,-0.56%
2013/9/19,23502.51 ,23549.89 ,23554.34 ,23469.03 ,2180000000,1.67%
2013/9/18,23117.45 ,23213.79 ,23214.68 ,23080.59 ,1280000000,-0.27%
2013/9/17,23180.52 ,23246.91 ,23246.91 ,23127.87 ,1390000000,-0.31%
2013/9/16,23252.41 ,23210.36 ,23268.15 ,23173.84 ,1450000000,1.47%
2013/9/13,22915.28 ,22920.76 ,22956.77 ,22790.78 ,1580000000,-0.17%
2013/9/12,22953.72 ,22952.85 ,23048.22 ,22908.99 ,1630000000,0.07%
2013/9/11,22937.14 ,23095.86 ,23120.46 ,22848.53 ,2000000000,-0.17%
2013/9/10,22976.65 ,22932.60 ,22988.81 ,22842.88 ,2240000000,0.99%
2013/9/9,22750.65 ,22770.25 ,22853.02 ,22680.63 ,1920000000,0.57%
2013/9/6,22621.22 ,22615.98 ,22699.59 ,22578.33 ,1960000000,0.10%
2013/9/5,22597.97 ,22538.96 ,22682.94 ,22486.63 ,2150000000,1.22%
2013/9/4,22326.22 ,22171.93 ,22438.40 ,22142.99 ,4000000000,-0.31%
2013/9/3,22394.58 ,22323.00 ,22456.80 ,22290.83 ,1950000000,0.99%
2013/9/2,22175.34 ,21948.72 ,22240.04 ,21948.72 ,1810000000,2.04%
2013/8/30,21731.37 ,21618.34 ,21753.40 ,21549.96 ,1580000000,0.12%
2013/8/29,21704.78 ,21612.95 ,21717.84 ,21554.25 ,1540000000,0.84%
2013/8/28,21524.65 ,21584.56 ,21655.24 ,21465.72 ,2230000000,-1.60%
2013/8/27,21874.77 ,21907.43 ,21987.51 ,21770.75 ,1170000000,-0.59%
2013/8/26,22005.32 ,21943.40 ,22116.00 ,21898.15 ,1220000000,0.65%
2013/8/23,21863.51 ,22006.41 ,22103.90 ,21769.04 ,1560000000,-0.15%
2013/8/22,21895.40 ,21538.19 ,21944.47 ,21538.19 ,1600000000,0.36%
2013/8/21,21817.73 ,21964.69 ,21970.25 ,21618.60 ,1610000000,-0.69%
2013/8/20,21970.29 ,22396.29 ,22481.74 ,21907.21 ,1800000000,-2.20%
2013/8/19,22463.70 ,22432.87 ,22551.27 ,22387.71 ,1090000000,-0.24%
2013/8/16,22517.81 ,22450.83 ,22663.75 ,22311.55 ,2010000000,-0.10%
2013/8/15,22539.25 ,22568.05 ,22695.99 ,22472.88 ,2220000000,-0.01%
2013/8/13,22541.13 ,22368.47 ,22563.81 ,22310.54 ,2320000000,1.21%
2013/8/12,22271.28 ,21796.46 ,22283.05 ,21735.06 ,1990000000,2.13%
2013/8/9,21807.56 ,21760.05 ,21811.24 ,21674.97 ,1020000000,0.70%
2013/8/8,21655.88 ,21697.87 ,21785.69 ,21629.50 ,862910000,0.31%
2013/8/7,21588.84 ,21756.47 ,21901.46 ,21571.15 ,1340000000,-1.53%
2013/8/6,21923.70 ,22000.94 ,22012.51 ,21807.96 ,1140000000,-1.34%
2013/8/5,22222.01 ,22273.82 ,22273.82 ,22193.67 ,760370000,0.14%
2013/8/2,22190.97 ,22264.77 ,22291.41 ,22136.78 ,1010000000,0.46%
2013/8/1,22088.79 ,22025.75 ,22152.06 ,21983.15 ,929370000,0.94%
2013/7/31,21883.66 ,21888.80 ,22070.14 ,21853.44 ,1350000000,-0.32%
2013/7/30,21953.96 ,21870.14 ,22033.21 ,21839.76 ,1210000000,0.48%
2013/7/29,21850.15 ,21896.12 ,21953.35 ,21749.69 ,1210000000,-0.54%
2013/7/26,21968.95 ,21892.34 ,22034.38 ,21834.24 ,1210000000,0.31%
2013/7/25,21900.96 ,21872.14 ,21947.83 ,21841.45 ,1160000000,-0.31%
2013/7/24,21968.93 ,21912.90 ,21984.26 ,21799.31 ,1340000000,0.24%
2013/7/23,21915.42 ,21517.20 ,21964.03 ,21517.20 ,2570000000,2.33%
2013/7/22,21416.50 ,21498.96 ,21498.96 ,21283.83 ,1090000000,0.25%
2013/7/19,21362.42 ,21451.60 ,21451.60 ,21214.24 ,1280000000,0.08%
2013/7/18,21345.22 ,21426.90 ,21445.15 ,21288.58 ,1220000000,-0.12%
2013/7/17,21371.87 ,21368.77 ,21460.96 ,21253.59 ,1110000000,0.28%
2013/7/16,21312.38 ,21333.07 ,21394.13 ,21209.18 ,1050000000,0.04%
2013/7/15,21303.31 ,21278.62 ,21391.76 ,21205.60 ,1150000000,0.12%
2013/7/12,21277.28 ,21522.15 ,21522.15 ,21242.47 ,1640000000,-0.75%
2013/7/11,21437.49 ,21177.63 ,21503.71 ,21177.63 ,2430000000,2.55%
2013/7/10,20904.56 ,20841.73 ,21044.47 ,20633.02 ,1630000000,1.07%
2013/7/9,20683.01 ,20610.56 ,20767.58 ,20571.55 ,1240000000,0.49%
2013/7/8,20582.19 ,20598.21 ,20694.51 ,20244.07 ,1720000000,-1.31%
2013/7/5,20854.67 ,20740.70 ,20866.36 ,20729.03 ,1450000000,1.89%
2013/7/4,20468.67 ,20334.94 ,20532.14 ,20318.02 ,1380000000,1.60%
2013/7/3,20147.31 ,20568.56 ,20590.32 ,20119.56 ,2350000000,-2.48%
2013/7/2,20658.65 ,21004.56 ,21004.56 ,20633.16 ,2510000000,-0.70%
2013/6/28,20803.29 ,20596.63 ,20818.35 ,20490.89 ,2310000000,1.78%
2013/6/27,20440.08 ,20456.47 ,20713.34 ,20375.40 ,2430000000,0.50%
2013/6/26,20338.55 ,20090.76 ,20354.18 ,19913.98 ,3020000000,2.43%
2013/6/25,19855.72 ,19775.98 ,19992.30 ,19426.36 ,3390000000,0.21%
2013/6/24,19813.98 ,20023.44 ,20101.26 ,19756.61 ,2590000000,-2.22%
2013/6/21,20263.31 ,19969.98 ,20383.54 ,19969.98 ,4080000000,-0.59%
2013/6/20,20382.87 ,20668.80 ,20703.76 ,20374.14 ,2630000000,-2.88%
2013/6/19,20986.89 ,21188.40 ,21232.51 ,20896.22 ,1890000000,-1.13%
2013/6/18,21225.88 ,21102.60 ,21240.01 ,20995.39 ,1610000000,0.00%
2013/6/17,21225.90 ,21007.28 ,21272.75 ,21007.28 ,1880000000,1.22%
2013/6/14,20969.14 ,21083.41 ,21164.68 ,20954.66 ,2390000000,0.39%
2013/6/13,20887.04 ,21069.26 ,21069.26 ,20652.75 ,3300000000,-2.19%
2013/6/11,21354.66 ,21542.30 ,21632.01 ,21307.99 ,2120000000,-1.20%
2013/6/10,21615.09 ,21592.90 ,21723.86 ,21497.55 ,1460000000,0.18%
2013/6/7,21575.26 ,21768.24 ,21820.43 ,21506.33 ,1830000000,-1.21%
2013/6/6,21838.43 ,21908.45 ,21949.81 ,21799.25 ,1710000000,-1.05%
2013/6/5,22069.24 ,22141.67 ,22174.69 ,21933.92 ,1520000000,-0.97%
2013/6/4,22285.52 ,22320.50 ,22330.05 ,22178.64 ,1420000000,0.01%
2013/6/3,22282.19 ,22301.68 ,22564.18 ,22249.65 ,1550000000,-0.49%
2013/5/31,22392.16 ,22582.55 ,22582.55 ,22346.18 ,2490000000,-0.41%
2013/5/30,22484.31 ,22562.51 ,22630.64 ,22290.72 ,1750000000,-0.31%
2013/5/29,22554.93 ,22826.85 ,22861.60 ,22532.57 ,1540000000,-1.61%
2013/5/28,22924.25 ,22710.20 ,22942.15 ,22639.54 ,1150000000,1.05%
2013/5/27,22686.05 ,22571.63 ,22729.87 ,22544.89 ,993590000,0.30%
2013/5/24,22618.67 ,22679.36 ,22781.54 ,22470.53 ,1410000000,-0.23%
2013/5/23,22669.68 ,23066.71 ,23123.43 ,22605.69 ,2510000000,-2.54%
2013/5/22,23261.08 ,23341.06 ,23423.51 ,23179.46 ,1470000000,-0.45%
2013/5/21,23366.37 ,23425.69 ,23446.00 ,23337.75 ,3480000000,-0.54%
2013/5/20,23493.03 ,23348.74 ,23512.42 ,23348.74 ,1580000000,1.78%
2013/5/16,23082.68 ,23110.19 ,23163.00 ,22955.90 ,1320000000,0.17%
2013/5/15,23044.24 ,23074.26 ,23163.56 ,23002.32 ,1510000000,0.50%
2013/5/14,22930.28 ,23124.24 ,23145.91 ,22878.64 ,1380000000,-0.26%
2013/5/13,22989.81 ,23245.58 ,23245.58 ,22958.87 ,1490000000,-1.42%
2013/5/10,23321.22 ,23213.59 ,23330.60 ,23144.12 ,1410000000,0.47%
2013/5/9,23211.48 ,23353.68 ,23353.68 ,23126.81 ,1410000000,-0.14%
2013/5/8,23244.35 ,23215.95 ,23270.00 ,23156.26 ,1760000000,0.86%
2013/5/7,23047.09 ,22924.29 ,23058.74 ,22855.58 ,1420000000,0.58%
2013/5/6,22915.09 ,22967.78 ,22980.56 ,22864.91 ,1330000000,0.99%
2013/5/3,22689.96 ,22811.84 ,22886.17 ,22678.67 ,1280000000,0.10%
2013/5/2,22668.30 ,22692.33 ,22706.07 ,22552.31 ,1430000000,-0.30%
2013/4/30,22737.01 ,22769.59 ,22862.69 ,22669.54 ,1600000000,0.69%
2013/4/29,22580.77 ,22567.63 ,22647.59 ,22488.65 ,1350000000,0.15%
2013/4/26,22547.71 ,22559.97 ,22690.33 ,22528.95 ,1830000000,0.65%
2013/4/25,22401.24 ,22298.64 ,22486.45 ,22214.65 ,1840000000,0.98%
2013/4/24,22183.05 ,22067.04 ,22195.93 ,21962.90 ,1760000000,1.73%
2013/4/23,21806.61 ,22085.70 ,22085.70 ,21747.47 ,1800000000,-1.08%
2013/4/22,22044.37 ,22038.13 ,22131.65 ,21956.53 ,1290000000,0.14%
2013/4/19,22013.57 ,21517.94 ,22016.97 ,21496.29 ,2000000000,2.33%
2013/4/18,21512.52 ,21440.33 ,21618.07 ,21423.25 ,1410000000,-0.26%
2013/4/17,21569.67 ,21794.69 ,21798.57 ,21550.72 ,1910000000,-0.47%
2013/4/16,21672.03 ,21571.58 ,21813.55 ,21475.33 ,1640000000,-0.46%
2013/4/15,21772.67 ,21998.74 ,21998.74 ,21735.31 ,1510000000,-1.43%
2013/4/12,22089.05 ,22185.36 ,22185.36 ,22049.58 ,1300000000,-0.06%
2013/4/11,22101.27 ,22198.49 ,22251.62 ,22058.30 ,1420000000,0.30%
2013/4/10,22034.56 ,21963.37 ,22038.89 ,21858.81 ,1480000000,0.75%
2013/4/9,21870.34 ,21800.24 ,21979.08 ,21800.24 ,1350000000,0.70%
2013/4/8,21718.05 ,21733.78 ,21772.23 ,21612.05 ,1360000000,-0.04%
2013/4/5,21726.90 ,22230.93 ,22230.93 ,21703.28 ,2320000000,-2.73%
2013/4/3,22337.49 ,22527.12 ,22527.12 ,22283.16 ,1240000000,-0.14%
2013/4/2,22367.82 ,22203.93 ,22449.46 ,22203.93 ,1520000000,0.31%
2013/3/28,22299.63 ,22390.35 ,22390.35 ,22132.33 ,2200000000,-0.74%
2013/3/27,22464.82 ,22385.47 ,22529.37 ,22366.02 ,1670000000,0.69%
2013/3/26,22311.08 ,22208.06 ,22346.27 ,22088.56 ,1730000000,0.27%
2013/3/25,22251.15 ,22327.53 ,22351.08 ,22201.06 ,1540000000,0.61%
2013/3/22,22115.30 ,22186.24 ,22232.07 ,22033.18 ,1520000000,-0.50%
2013/3/21,22225.88 ,22285.81 ,22403.79 ,22179.50 ,1620000000,-0.14%
2013/3/20,22256.44 ,21990.04 ,22302.50 ,21975.90 ,1770000000,0.97%
2013/3/19,22041.86 ,22138.10 ,22218.85 ,22030.66 ,1660000000,-0.19%
2013/3/18,22083.36 ,22185.32 ,22185.32 ,21997.72 ,2250000000,-2.00%
2013/3/15,22533.11 ,22705.92 ,22799.67 ,22494.04 ,2910000000,-0.38%
2013/3/14,22619.18 ,22484.25 ,22655.88 ,22305.54 ,1930000000,0.28%
2013/3/13,22556.65 ,22901.12 ,22901.12 ,22487.33 ,1820000000,-1.46%
2013/3/12,22890.60 ,23133.00 ,23262.02 ,22879.18 ,1560000000,-0.87%
2013/3/11,23090.82 ,23131.44 ,23246.29 ,23064.93 ,1290000000,0.00%
2013/3/8,23091.95 ,22839.27 ,23220.52 ,22839.27 ,1850000000,1.41%
2013/3/7,22771.44 ,22729.29 ,22843.73 ,22656.37 ,1280000000,-0.03%
2013/3/6,22777.84 ,22750.58 ,22808.81 ,22664.94 ,1760000000,0.96%
2013/3/5,22560.50 ,22621.60 ,22661.49 ,22523.69 ,1840000000,0.10%
2013/3/4,22537.81 ,22866.51 ,22866.51 ,22466.08 ,2170000000,-1.50%
2013/3/1,22880.22 ,22957.09 ,23015.68 ,22868.69 ,2070000000,-0.61%
2013/2/28,23020.27 ,22826.42 ,23031.69 ,22734.84 ,2110000000,1.96%
2013/2/27,22577.01 ,22656.40 ,22656.40 ,22445.34 ,1680000000,0.25%
2013/2/26,22519.69 ,22639.97 ,22769.07 ,22510.76 ,1520000000,-1.32%
2013/2/25,22820.08 ,22852.89 ,22876.03 ,22777.63 ,1070000000,0.17%
2013/2/22,22782.44 ,22840.32 ,22850.25 ,22674.59 ,1620000000,-0.54%
2013/2/21,22906.67 ,23026.18 ,23026.18 ,22828.17 ,2060000000,-1.72%
2013/2/20,23307.41 ,23310.93 ,23310.93 ,23163.86 ,1560000000,0.71%
